('OFF', 57.828, 58.844)
('ON', 58.312, 58.887)
('ON', 59.027, 58.973)
('ON', 59.723, 59.025)
('ON', 60.497, 58.993)
('ON', 61.053, 58.925)
('ON', 61.611, 58.589)
('ON', 61.847, 58.349)
('ON', 62.25, 58.203)
('ON', 62.31, 58.282)
('ON', 62.291, 58.498)
('ON', 62.076, 58.984)
('ON', 61.993, 59.027)
('ON', 61.756, 59.391)
('ON', 61.542, 59.479)
('ON', 61.496, 59.544)
('ON', 61.33, 59.627)
('ON', 60.866, 59.67)
('ON', 60.114, 59.671)
('ON', 59.329, 59.643)
('ON', 58.333, 59.727)
('ON', 57.495, 59.831)
('ON', 57.274, 59.979)
('ON', 56.439, 60.123)
('ON', 56.26, 60.123)
('ON', 55.063, 60.251)
('ON', 54.655, 60.379)
('ON', 54.229, 60.402)
('ON', 53.864, 60.359)
('ON', 53.717, 59.954)
('ON', 53.543, 59.823)
('ON', 53.371, 59.779)
('ON', 53.286, 59.694)
('ON', 53.373, 59.379)
('ON', 53.648, 59.168)
('ON', 53.673, 59.033)
('ON', 53.545, 58.793)
('ON', 53.353, 58.601)
('ON', 53.353, 58.496)
('ON', 53.245, 58.194)
('ON', 53.137, 58.066)
('ON', 53.137, 57.555)
('ON', 53.181, 57.51)
('ON', 53.138, 57.161)
('ON', 53.181, 56.909)
('ON', 53.073, 56.243)
('ON', 53.029, 56.158)
('ON', 52.881, 55.643)
('ON', 52.858, 55.123)
('ON', 52.857, 54.209)
('ON', 53.093, 53.63)
('ON', 53.157, 53.133)
('ON', 53.138, 52.982)
('ON', 53.201, 52.879)
('ON', 53.373, 52.211)
('ON', 53.78, 51.76)
('ON', 54.057, 51.207)
('ON', 54.105, 51.031)
('ON', 54.448, 50.472)
('ON', 54.502, 50.435)
('ON', 54.765, 50.867)
('ON', 54.736, 50.896)
('ON', 54.803, 51.353)
('ON', 54.887, 51.503)
('ON', 55.084, 51.656)
('ON', 55.421, 51.829)
('ON', 55.71, 51.893)
('ON', 55.922, 51.829)
('ON', 56.202, 51.677)
('ON', 56.626, 51.55)
('ON', 56.73, 51.63)
('ON', 56.579, 52.101)
('ON', 56.343, 52.445)
('ON', 56.195, 52.89)
('ON', 56.151, 53.478)
('ON', 56.211, 53.556)
('ON', 56.131, 53.576)
('ON', 56.047, 53.688)
('ON', 56.023, 53.967)
('ON', 56.087, 54.122)
('ON', 56.393, 54.297)
('ON', 56.6, 54.484)
('ON', 57.035, 55.111)
('ON', 57.203, 55.514)
('ON', 57.355, 56.006)
('ON', 57.482, 56.373)
('ON', 57.459, 56.503)
('ON', 57.566, 57.077)
('ON', 57.547, 57.487)
('ON', 57.61, 57.721)
('ON', 57.591, 58.411)
('ON', 57.631, 58.695)
('ON', 57.828, 58.844)
('OFF', 58.027, 58.861)
('OFF', 57.804, 58.816)
('ON', 59.075, 58.965)
('ON', 59.723, 59.013)
('ON', 60.497, 58.981)
('ON', 61.049, 58.913)
('ON', 61.603, 58.581)
('ON', 61.843, 58.337)
('ON', 62.25, 58.19)
('ON', 62.318, 58.278)
('ON', 62.299, 58.502)
('ON', 62.084, 58.988)
('ON', 61.994, 59.039)
('ON', 61.76, 59.395)
('ON', 61.546, 59.487)
('ON', 61.504, 59.552)
('ON', 61.334, 59.635)
('ON', 60.875, 59.678)
('ON', 60.122, 59.679)
('ON', 59.333, 59.651)
('ON', 58.379, 59.727)
('ON', 57.499, 59.839)
('ON', 57.278, 59.987)
('ON', 56.443, 60.131)
('ON', 56.256, 60.131)
('ON', 55.067, 60.259)
('ON', 54.655, 60.387)
('ON', 54.229, 60.41)
('ON', 53.852, 60.363)
('ON', 53.709, 59.958)
('ON', 53.539, 59.831)
('ON', 53.367, 59.783)
('ON', 53.274, 59.694)
('ON', 53.361, 59.372)
('ON', 53.636, 59.164)
('ON', 53.661, 59.037)
('ON', 53.533, 58.797)
('ON', 53.341, 58.601)
('ON', 53.341, 58.496)
('ON', 53.237, 58.194)
('ON', 53.125, 58.07)
('ON', 53.125, 57.551)
('ON', 53.169, 57.506)
('ON', 53.13, 57.157)
('ON', 53.169, 56.909)
('ON', 53.061, 56.243)
('ON', 53.013, 56.154)
('ON', 52.846, 55.568)
('ON', 52.845, 54.209)
('ON', 53.085, 53.626)
('ON', 53.145, 53.133)
('ON', 53.126, 52.978)
('ON', 53.189, 52.875)
('ON', 53.365, 52.203)
('ON', 53.768, 51.756)
('ON', 54.045, 51.199)
('ON', 54.093, 51.027)
('ON', 54.44, 50.464)
('ON', 54.502, 50.42)
('ON', 54.716, 50.817)
('ON', 54.765, 50.818)
('ON', 54.811, 51.349)
('ON', 54.891, 51.495)
('ON', 55.084, 51.644)
('ON', 55.421, 51.817)
('ON', 55.706, 51.881)
('ON', 55.91, 51.821)
('ON', 56.198, 51.665)
('ON', 56.626, 51.538)
('ON', 56.738, 51.626)
('ON', 56.587, 52.105)
('ON', 56.351, 52.445)
('ON', 56.203, 52.886)
('ON', 56.159, 53.475)
('ON', 56.223, 53.56)
('ON', 56.134, 53.583)
('ON', 56.056, 53.684)
('ON', 56.031, 53.967)
('ON', 56.091, 54.114)
('ON', 56.397, 54.289)
('ON', 56.6, 54.472)
('ON', 57.043, 55.103)
('ON', 57.211, 55.514)
('ON', 57.486, 56.405)
('ON', 57.467, 56.503)
('ON', 57.574, 57.073)
('ON', 57.555, 57.483)
('ON', 57.618, 57.717)
('ON', 57.599, 58.407)
('ON', 57.639, 58.691)
('ON', 57.804, 58.816)
('OFF', 58.257, 58.221)
('OFF', 60.831, 58.281)
('OFF', 61.224, 58.82)
('OFF', 61.774, 59.356)
('ON', 61.224, 58.82)
('ON', 61.233, 58.815)
('ON', 61.774, 59.356)
('OFF', 61.791, 59.33)
('ON', 61.786, 59.339)
('ON', 61.251, 58.804)
('ON', 61.791, 59.33)
('OFF', 61.863, 59.219)
('ON', 61.366, 58.736)
('ON', 61.375, 58.73)
('ON', 61.863, 59.219)
('OFF', 61.952, 59.082)
('ON', 61.508, 58.651)
('ON', 61.516, 58.645)
('ON', 61.952, 59.082)
('OFF', 61.974, 59.047)
('ON', 61.543, 58.63)
('ON', 61.552, 58.624)
('ON', 61.974, 59.047)
('OFF', 61.66, 59.426)
('ON', 61.118, 58.884)
('ON', 61.11, 58.889)
('ON', 61.651, 59.43)
('ON', 61.66, 59.426)
('OFF', 61.981, 60.024)
('OFF', 62.946, 58.668)
('OFF', 62.582, 57.541)
('OFF', 57.113, 52.513)
('OFF', 56.557, 52.131)
('ON', 56.128, 51.716)
('ON', 56.137, 51.711)
('ON', 56.557, 52.131)
('OFF', 57.113, 52.513)
('OFF', 57.501, 51.401)
('OFF', 55.452, 51.112)
('OFF', 54.819, 51.383)
('ON', 54.241, 50.804)
('ON', 54.801, 51.351)
('ON', 54.819, 51.383)
('OFF', 55.452, 51.112)
('OFF', 56.501, 50.891)
('OFF', 56.725, 51.634)
('ON', 56.624, 51.55)
('ON', 56.715, 51.666)
('ON', 56.594, 51.559)
('ON', 56.708, 51.687)
('ON', 56.572, 51.566)
('ON', 56.701, 51.709)
('ON', 56.551, 51.573)
('ON', 56.694, 51.731)
('ON', 56.529, 51.579)
('ON', 56.691, 51.741)
('ON', 56.518, 51.582)
('ON', 56.685, 51.763)
('ON', 56.496, 51.588)
('ON', 56.674, 51.795)
('ON', 56.463, 51.598)
('ON', 56.668, 51.817)
('ON', 56.453, 51.602)
('ON', 56.664, 51.827)
('ON', 56.431, 51.608)
('ON', 56.653, 51.859)
('ON', 56.397, 51.617)
('ON', 56.647, 51.881)
('ON', 56.376, 51.624)
('ON', 56.643, 51.892)
('ON', 56.365, 51.627)
('ON', 56.636, 51.913)
('ON', 56.332, 51.637)
('ON', 56.63, 51.935)
('ON', 56.321, 51.64)
('ON', 56.623, 51.956)
('ON', 56.299, 51.646)
('ON', 56.617, 51.978)
('ON', 56.267, 51.656)
('ON', 56.606, 52.01)
('ON', 56.245, 51.663)
('ON', 56.602, 52.02)
('ON', 56.6, 52.032)
('ON', 56.234, 51.666)
('ON', 56.223, 51.669)
('ON', 56.596, 52.042)
('ON', 56.593, 52.053)
('ON', 56.212, 51.673)
('ON', 56.201, 51.675)
('ON', 56.589, 52.064)
('ON', 56.586, 52.074)
('ON', 56.192, 51.681)
('ON', 56.183, 51.686)
('ON', 56.583, 52.085)
('ON', 56.579, 52.096)
('ON', 56.174, 51.691)
('ON', 56.165, 51.696)
('ON', 56.574, 52.105)
('ON', 56.569, 52.114)
('ON', 56.156, 51.701)
('ON', 56.146, 51.706)
('ON', 56.563, 52.122)
('ON', 56.545, 52.147)
('ON', 56.119, 51.721)
('ON', 56.11, 51.726)
('ON', 56.54, 52.155)
('ON', 56.534, 52.164)
('ON', 56.1, 51.731)
('ON', 56.091, 51.735)
('ON', 56.528, 52.172)
('ON', 56.523, 52.181)
('ON', 56.082, 51.74)
('ON', 56.073, 51.745)
('ON', 56.516, 52.189)
('ON', 56.511, 52.197)
('ON', 56.064, 51.75)
('ON', 56.054, 51.755)
('ON', 56.505, 52.206)
('ON', 56.499, 52.214)
('ON', 56.045, 51.76)
('ON', 56.036, 51.765)
('ON', 56.494, 52.223)
