('ON', 52.736, 55.071)
('ON', 52.666, 55.426)
('ON', 52.508, 55.672)
('ON', 52.476, 55.571)
('ON', 52.686, 54.828)
('ON', 52.668, 54.624)
('ON', 52.54, 54.392)
('ON', 52.303, 54.23)
('ON', 52.165, 54.064)
('ON', 52.047, 54.03)
('ON', 51.821, 53.865)
('ON', 51.814, 53.782)
('ON', 51.722, 53.708)
('ON', 51.758, 53.42)
('ON', 51.478, 52.907)
('ON', 51.354, 52.595)
('ON', 51.11, 52.496)
('ON', 51.078, 52.448)
('ON', 50.774, 52.388)
('ON', 50.853, 52.244)
('ON', 50.74, 51.934)
('ON', 50.491, 51.736)
('ON', 50.24, 51.632)
('ON', 50.323, 51.41)
('ON', 50.35, 51.159)
('ON', 50.453, 51.14)
('ON', 50.721, 51.604)
('ON', 50.877, 51.695)
('ON', 51.446, 51.745)
('ON', 51.6, 51.888)
('ON', 51.666, 52.07)
('ON', 51.898, 52.141)
('ON', 52.084, 52.142)
('ON', 52.12, 52.244)
('ON', 52.279, 52.379)
('ON', 52.764, 52.57)
('ON', 52.982, 52.445)
('OFF', 53.097, 52.665)
('OFF', 52.18, 53.812)
('OFF', 52.103, 53.942)
('ON', 52.089, 53.937)
('ON', 51.916, 53.811)
('ON', 51.906, 53.744)
('ON', 52.103, 53.942)
('OFF', 52.18, 53.812)
('OFF', 52.854, 54.7)
('OFF', 52.778, 54.892)
('ON', 52.846, 54.826)
('ON', 52.771, 54.751)
('ON', 52.765, 54.603)
('ON', 52.918, 54.756)
('ON', 53.051, 54.748)
('ON', 51.843, 53.54)
('ON', 51.859, 53.414)
('ON', 53.193, 54.748)
('ON', 53.287, 54.701)
('ON', 51.719, 53.133)
('ON', 51.552, 52.825)
('ON', 53.372, 54.645)
('ON', 53.507, 54.638)
('ON', 51.448, 52.58)
('ON', 51.423, 52.519)
('ON', 51.103, 52.349)
('ON', 50.926, 52.315)
('ON', 50.955, 52.232)
('ON', 51.069, 52.342)
('OFF', 51.085, 52.198)
('OFF', 51.347, 52.479)
('ON', 50.87, 52.001)
('ON', 50.826, 51.881)
('ON', 50.547, 51.653)
('ON', 50.362, 51.575)
('ON', 50.426, 51.291)
('OFF', 50.468, 51.525)
('OFF', 50.403, 51.393)
('ON', 50.654, 51.681)
('OFF', 50.508, 51.562)
('OFF', 50.743, 51.733)
('ON', 53.657, 54.647)
('ON', 53.807, 54.656)
('ON', 50.959, 51.808)
('ON', 51.113, 51.82)
('ON', 53.958, 54.665)
('ON', 54.026, 54.669)
('ON', 54.154, 54.859)
('ON', 54.248, 54.814)
('ON', 51.266, 51.832)
('ON', 51.405, 51.842)
('ON', 51.515, 51.945)
('ON', 51.62, 52.167)
('ON', 51.769, 52.193)
('ON', 54.346, 54.77)
('ON', 54.485, 54.768)
('ON', 51.941, 52.223)
('ON', 52.012, 52.235)
('ON', 52.039, 52.305)
('ON', 52.25, 52.478)
('ON', 52.385, 52.526)
('ON', 54.625, 54.767)
('ON', 54.805, 54.805)
('ON', 52.604, 52.604)
('ON', 52.803, 52.662)
('ON', 54.993, 54.845)
('ON', 55.436, 55.171)
('ON', 55.541, 55.4)
('ON', 55.592, 55.309)
('ON', 52.891, 52.608)
('ON', 52.979, 52.554)
('ON', 55.643, 55.219)
('ON', 55.693, 55.127)
('ON', 53.066, 52.501)
('ON', 53.087, 52.38)
('ON', 55.744, 55.037)
('ON', 55.795, 54.946)
('ON', 52.993, 52.144)
('ON', 52.996, 52.006)
('ON', 55.862, 54.872)
('ON', 55.946, 54.814)
('ON', 53.073, 51.941)
('ON', 53.109, 51.836)
('ON', 56.056, 54.783)
('ON', 56.182, 54.768)
('ON', 53.118, 51.704)
('ON', 53.179, 51.623)
('ON', 56.384, 54.828)
('ON', 56.445, 54.748)
('ON', 53.239, 51.542)
('ON', 53.285, 51.447)
('ON', 56.505, 54.666)
('ON', 56.579, 54.599)
('ON', 53.406, 51.426)
('ON', 53.551, 51.43)
('ON', 56.665, 54.544)
('ON', 56.752, 54.49)
('ON', 53.686, 51.424)
('ON', 53.754, 51.349)
('ON', 56.839, 54.434)
('ON', 56.925, 54.379)
('ON', 53.86, 51.314)
('ON', 54.113, 51.426)
('ON', 57.054, 54.367)
('ON', 57.189, 54.36)
('ON', 54.24, 51.412)
('ON', 54.319, 51.349)
('ON', 57.381, 54.411)
('ON', 57.517, 54.406)
('ON', 54.394, 51.283)
('ON', 54.47, 51.217)
('ON', 57.654, 54.401)
('ON', 57.783, 54.389)
('ON', 54.471, 51.077)
('ON', 54.457, 50.991)
('ON', 54.511, 50.975)
('ON', 57.887, 54.352)
('ON', 57.991, 54.314)
('ON', 54.619, 50.942)
('ON', 54.727, 50.909)
('ON', 58.095, 54.277)
('ON', 58.199, 54.239)
('ON', 54.835, 50.876)
('ON', 54.944, 50.842)
('ON', 58.303, 54.202)
('ON', 58.428, 54.186)
('ON', 55.073, 50.83)
('ON', 55.214, 50.83)
('ON', 58.563, 54.179)
('ON', 58.686, 54.161)
('ON', 55.354, 50.829)
('ON', 55.495, 50.828)
('ON', 58.754, 54.087)
('ON', 58.823, 54.014)
('ON', 55.636, 50.828)
('ON', 55.777, 50.827)
('ON', 58.891, 53.941)
('ON', 58.98, 53.889)
('ON', 55.917, 50.826)
('ON', 56.058, 50.825)
('ON', 59.087, 53.855)
('ON', 59.189, 53.815)
('ON', 56.199, 50.825)
('ON', 56.339, 50.824)
('ON', 59.244, 53.729)
('ON', 59.299, 53.642)
('ON', 56.48, 50.823)
('ON', 56.621, 50.823)
('ON', 59.351, 53.553)
('ON', 59.393, 53.454)
('ON', 56.762, 50.823)
('ON', 56.903, 50.822)
('ON', 59.435, 53.354)
('ON', 59.478, 53.255)
('ON', 57.044, 50.821)
('ON', 57.184, 50.82)
('ON', 59.53, 53.166)
('ON', 59.591, 53.085)
('ON', 57.325, 50.82)
('ON', 57.466, 50.819)
('ON', 59.651, 53.004)
('ON', 59.695, 52.906)
('ON', 57.607, 50.818)
('ON', 57.747, 50.818)
('ON', 59.722, 52.793)
('ON', 59.772, 52.701)
('ON', 57.888, 50.817)
('ON', 58.029, 50.816)
('ON', 59.767, 52.555)
('ON', 59.764, 52.41)
('ON', 58.169, 50.816)
('ON', 58.31, 50.815)
('ON', 59.787, 52.291)
('ON', 59.809, 52.172)
('ON', 58.452, 50.816)
('ON', 58.597, 50.818)
('ON', 59.756, 51.977)
('ON', 59.751, 51.831)
('ON', 58.741, 50.821)
('ON', 58.885, 50.824)
('ON', 59.744, 51.683)
('ON', 59.739, 51.536)
('ON', 59.029, 50.827)
('ON', 59.174, 50.83)
('ON', 59.732, 51.388)
('ON', 59.748, 51.263)
('ON', 59.318, 50.832)
('ON', 59.462, 50.835)
('ON', 59.773, 51.146)
('ON', 59.798, 51.03)
('ON', 59.763, 50.995)
('ON', 59.804, 50.999)
('OFF', 59.697, 51.119)
('OFF', 52.9, 54.59)
('OFF', 52.765, 54.603)
('ON', 52.612, 54.32)
('ON', 52.371, 54.156)
('ON', 52.219, 53.977)
('OFF', 52.329, 53.892)
('OFF', 51.5, 52.448)
('OFF', 50.562, 51.622)
('OFF', 50.502, 51.634)
('ON', 50.376, 51.508)
('OFF', 50.376, 51.508)
('OFF', 50.517, 51.562)
('OFF', 51.732, 50.972)
('OFF', 52.926, 52.394)
