('OFF', 57.801, 58.88)
('ON', 59.021, 59.018)
('ON', 59.72, 59.07)
('ON', 60.499, 59.038)
('ON', 61.066, 58.969)
('ON', 61.638, 58.625)
('ON', 61.872, 58.388)
('ON', 62.234, 58.257)
('ON', 62.263, 58.296)
('ON', 62.246, 58.487)
('ON', 62.041, 58.951)
('ON', 61.96, 58.996)
('ON', 61.728, 59.354)
('ON', 61.525, 59.437)
('ON', 61.318, 59.583)
('ON', 60.862, 59.625)
('ON', 60.114, 59.626)
('ON', 59.33, 59.598)
('ON', 58.33, 59.682)
('ON', 57.476, 59.789)
('ON', 57.256, 59.936)
('ON', 56.435, 60.078)
('ON', 56.26, 60.078)
('ON', 55.058, 60.206)
('ON', 54.646, 60.334)
('ON', 54.23, 60.357)
('ON', 53.897, 60.318)
('ON', 53.755, 59.93)
('ON', 53.57, 59.787)
('ON', 53.394, 59.738)
('ON', 53.337, 59.681)
('ON', 53.412, 59.406)
('ON', 53.681, 59.199)
('ON', 53.718, 59.041)
('ON', 53.582, 58.768)
('ON', 53.398, 58.583)
('ON', 53.396, 58.479)
('ON', 53.279, 58.163)
('ON', 53.182, 58.049)
('ON', 53.182, 57.573)
('ON', 53.226, 57.516)
('ON', 53.183, 57.162)
('ON', 53.226, 56.917)
('ON', 53.118, 56.235)
('ON', 53.071, 56.141)
('ON', 52.926, 55.635)
('ON', 52.903, 55.121)
('ON', 52.902, 54.218)
('ON', 53.138, 53.639)
('ON', 53.202, 53.139)
('ON', 53.184, 52.992)
('ON', 53.244, 52.892)
('ON', 53.414, 52.233)
('ON', 53.814, 51.79)
('ON', 54.101, 51.218)
('ON', 54.147, 51.049)
('ON', 54.488, 50.498)
('ON', 54.709, 50.86)
('ON', 54.758, 51.36)
('ON', 54.848, 51.525)
('ON', 55.057, 51.692)
('ON', 55.401, 51.869)
('ON', 55.696, 51.937)
('ON', 55.935, 51.872)
('ON', 56.22, 51.719)
('ON', 56.617, 51.6)
('ON', 56.677, 51.647)
('ON', 56.538, 52.081)
('ON', 56.306, 52.419)
('ON', 56.152, 52.876)
('ON', 56.107, 53.489)
('ON', 56.134, 53.529)
('ON', 56.006, 53.671)
('ON', 55.978, 53.976)
('ON', 56.062, 54.161)
('ON', 56.366, 54.333)
('ON', 56.566, 54.514)
('ON', 56.995, 55.133)
('ON', 57.16, 55.53)
('ON', 57.312, 56.019)
('ON', 57.436, 56.377)
('ON', 57.414, 56.495)
('ON', 57.521, 57.08)
('ON', 57.502, 57.495)
('ON', 57.565, 57.727)
('ON', 57.546, 58.42)
('ON', 57.595, 58.722)
('ON', 57.801, 58.88)
('OFF', 57.999, 58.902)
('OFF', 57.756, 58.948)
('ON', 59.058, 59.102)
('ON', 59.712, 59.15)
('ON', 60.503, 59.118)
('ON', 61.098, 59.042)
('ON', 61.682, 58.689)
('ON', 61.916, 58.456)
('ON', 62.175, 58.362)
('ON', 62.166, 58.467)
('ON', 61.976, 58.893)
('ON', 61.896, 58.944)
('ON', 61.674, 59.287)
('ON', 61.293, 59.503)
('ON', 60.857, 59.542)
('ON', 60.12, 59.546)
('ON', 59.322, 59.518)
('ON', 58.371, 59.594)
('ON', 57.443, 59.714)
('ON', 57.224, 59.86)
('ON', 56.431, 59.998)
('ON', 56.248, 59.998)
('ON', 55.05, 60.126)
('ON', 54.631, 60.25)
('ON', 54.234, 60.273)
('ON', 53.952, 60.241)
('ON', 53.812, 59.872)
('ON', 53.619, 59.724)
('ON', 53.428, 59.645)
('ON', 53.481, 59.449)
('ON', 53.749, 59.235)
('ON', 53.794, 59.042)
('ON', 53.646, 58.72)
('ON', 53.473, 58.542)
('ON', 53.353, 58.128)
('ON', 53.262, 58.017)
('ON', 53.262, 57.603)
('ON', 53.298, 57.54)
('ON', 53.263, 57.158)
('ON', 53.306, 56.905)
('ON', 53.186, 56.187)
('ON', 53.139, 56.101)
('ON', 52.983, 55.543)
('ON', 52.982, 54.238)
('ON', 53.215, 53.659)
('ON', 53.282, 53.147)
('ON', 53.268, 53.007)
('ON', 53.318, 52.918)
('ON', 53.486, 52.269)
('ON', 53.87, 51.846)
('ON', 54.165, 51.263)
('ON', 54.223, 51.077)
('ON', 54.479, 50.649)
('ON', 54.612, 50.904)
('ON', 54.69, 51.404)
('ON', 54.776, 51.561)
('ON', 55.008, 51.757)
('ON', 55.36, 51.941)
('ON', 55.672, 52.013)
('ON', 55.964, 51.945)
('ON', 56.251, 51.792)
('ON', 56.573, 51.706)
('ON', 56.462, 52.045)
('ON', 56.239, 52.366)
('ON', 56.072, 52.864)
('ON', 56.019, 53.517)
('ON', 55.934, 53.635)
('ON', 55.898, 53.987)
('ON', 56.013, 54.219)
('ON', 56.318, 54.397)
('ON', 56.498, 54.562)
('ON', 56.923, 55.169)
('ON', 57.084, 55.557)
('ON', 57.348, 56.386)
('ON', 57.334, 56.517)
('ON', 57.437, 57.08)
('ON', 57.422, 57.509)
('ON', 57.481, 57.734)
('ON', 57.466, 58.416)
('ON', 57.538, 58.777)
('ON', 57.756, 58.948)
('OFF', 57.616, 59.128)
('OFF', 54.123, 60.032)
('OFF', 53.997, 60.078)
('ON', 54.067, 60.148)
('ON', 54.208, 60.148)
('ON', 53.907, 59.847)
('OFF', 54.037, 59.8)
('OFF', 53.548, 59.585)
('ON', 53.828, 59.767)
('ON', 53.568, 59.508)
('ON', 53.647, 59.445)
('ON', 54.35, 60.149)
('ON', 54.492, 60.149)
('ON', 53.726, 59.383)
('ON', 53.804, 59.32)
('ON', 54.63, 60.145)
('ON', 54.739, 60.113)
('ON', 53.849, 59.223)
('ON', 53.876, 59.108)
('ON', 54.848, 60.081)
('ON', 54.958, 60.049)
('ON', 53.866, 58.957)
('ON', 53.744, 58.694)
('ON', 55.073, 60.023)
('ON', 55.201, 60.009)
('ON', 53.512, 58.32)
('ON', 53.453, 58.12)
('ON', 55.328, 59.995)
('ON', 55.456, 59.982)
('ON', 53.362, 57.887)
('ON', 53.362, 57.746)
('ON', 55.584, 59.968)
('ON', 55.712, 59.955)
('ON', 53.369, 57.612)
('ON', 53.394, 57.495)
('ON', 55.84, 59.941)
('ON', 55.968, 59.927)
('ON', 53.379, 57.339)
('ON', 53.365, 57.184)
('ON', 56.095, 59.914)
('ON', 56.223, 59.9)
