('OFF', 52.949, 52.392)
('ON', 52.825, 52.167)
('ON', 52.794, 51.934)
('ON', 52.942, 51.797)
('ON', 52.918, 51.67)
('ON', 53.106, 51.422)
('ON', 53.065, 51.352)
('ON', 53.084, 51.296)
('ON', 53.278, 51.231)
('ON', 53.593, 51.258)
('ON', 53.755, 51.077)
('ON', 54.119, 51.248)
('ON', 54.338, 51.092)
('ON', 54.057, 50.906)
('ON', 54.547, 50.771)
('ON', 55.066, 50.654)
('ON', 56.184, 50.638)
('ON', 58.515, 50.634)
('ON', 59.692, 50.655)
('ON', 59.682, 50.765)
('ON', 59.777, 50.837)
('ON', 60.017, 50.83)
('ON', 60.024, 50.939)
('ON', 59.918, 51.371)
('ON', 59.958, 51.976)
('ON', 60.015, 52.056)
('ON', 59.946, 52.553)
('ON', 59.978, 52.731)
('ON', 59.865, 53.014)
('ON', 59.682, 53.279)
('ON', 59.508, 53.661)
('ON', 59.377, 53.834)
('ON', 59.361, 53.978)
('ON', 59.236, 54.01)
('ON', 59.187, 54.07)
('ON', 59.024, 54.072)
('ON', 58.776, 54.328)
('ON', 58.466, 54.362)
('ON', 57.755, 54.558)
('ON', 57.213, 54.585)
('ON', 57.13, 54.538)
('ON', 56.965, 54.553)
('ON', 56.669, 54.767)
('ON', 56.515, 54.979)
('ON', 56.341, 55.057)
('ON', 56.216, 54.962)
('ON', 56.074, 54.967)
('ON', 55.94, 55.068)
('ON', 55.732, 55.388)
('ON', 55.661, 55.601)
('ON', 55.373, 55.663)
('ON', 55.351, 55.429)
('ON', 55.295, 55.299)
('ON', 55.168, 55.182)
('ON', 55.044, 55.14)
('ON', 54.922, 55.017)
('ON', 54.612, 54.946)
('ON', 54.47, 54.972)
('ON', 54.406, 54.946)
('ON', 54.259, 55.047)
('ON', 54.112, 55.061)
('ON', 54.029, 55.012)
('ON', 53.933, 54.858)
('ON', 53.434, 54.83)
('ON', 53.258, 54.931)
('ON', 53.008, 54.909)
('ON', 52.824, 55.113)
('ON', 52.772, 55.441)
('ON', 52.519, 55.841)
('ON', 52.431, 55.799)
('ON', 52.384, 55.579)
('ON', 52.586, 54.919)
('ON', 52.594, 54.678)
('ON', 52.492, 54.468)
('ON', 52.091, 54.129)
('ON', 51.989, 54.116)
('ON', 51.932, 54.0)
('ON', 51.744, 53.909)
('ON', 51.738, 53.839)
('ON', 51.633, 53.698)
('ON', 51.662, 53.48)
('ON', 51.295, 52.677)
('ON', 51.087, 52.592)
('ON', 50.998, 52.51)
('ON', 50.669, 52.419)
('ON', 50.77, 52.273)
('ON', 50.654, 51.958)
('ON', 50.42, 51.801)
('ON', 50.165, 51.697)
('ON', 50.136, 51.635)
('ON', 50.254, 51.377)
('ON', 50.294, 51.108)
('ON', 50.48, 51.054)
('ON', 50.607, 51.224)
('ON', 50.679, 51.424)
('ON', 50.815, 51.59)
('ON', 51.531, 51.711)
('ON', 51.672, 51.855)
('ON', 51.689, 51.971)
('ON', 51.852, 52.056)
('ON', 52.162, 52.091)
('ON', 52.208, 52.216)
('ON', 52.632, 52.455)
('ON', 52.937, 52.439)
('ON', 52.949, 52.392)
('OFF', 52.853, 52.217)
('OFF', 52.948, 52.521)
('ON', 53.019, 52.357)
('ON', 52.901, 52.14)
('ON', 52.877, 51.965)
('ON', 53.018, 51.801)
('ON', 53.001, 51.692)
('ON', 53.183, 51.425)
('ON', 53.161, 51.355)
('ON', 53.288, 51.311)
('ON', 53.636, 51.325)
('ON', 53.798, 51.17)
('ON', 54.095, 51.324)
('ON', 54.206, 51.309)
('ON', 54.409, 51.126)
('ON', 54.4, 51.057)
('ON', 54.236, 50.924)
('ON', 55.074, 50.734)
('ON', 56.173, 50.719)
('ON', 58.502, 50.714)
('ON', 59.598, 50.73)
('ON', 59.619, 50.806)
('ON', 59.721, 50.896)
('ON', 59.934, 50.913)
('ON', 59.838, 51.343)
('ON', 59.878, 51.98)
('ON', 59.927, 52.075)
('ON', 59.862, 52.536)
('ON', 59.892, 52.715)
('ON', 59.791, 52.98)
('ON', 59.606, 53.247)
('ON', 59.436, 53.618)
('ON', 59.304, 53.795)
('ON', 59.282, 53.915)
('ON', 59.152, 53.987)
('ON', 58.96, 54.014)
('ON', 58.736, 54.248)
('ON', 58.461, 54.282)
('ON', 57.744, 54.474)
('ON', 57.231, 54.501)
('ON', 57.141, 54.458)
('ON', 56.948, 54.473)
('ON', 56.612, 54.704)
('ON', 56.459, 54.911)
('ON', 56.349, 54.962)
('ON', 56.222, 54.882)
('ON', 56.048, 54.892)
('ON', 55.894, 54.999)
('ON', 55.664, 55.339)
('ON', 55.598, 55.528)
('ON', 55.441, 55.562)
('ON', 55.346, 55.234)
('ON', 55.21, 55.114)
('ON', 55.084, 55.068)
('ON', 54.965, 54.948)
