('OFF', 56.711, 52.918)
('ON', 56.566, 52.954)
('ON', 56.468, 53.452)
('ON', 56.067, 54.257)
('ON', 56.03, 54.617)
('ON', 56.148, 55.196)
('ON', 56.04, 55.502)
('ON', 55.924, 55.636)
('ON', 55.759, 55.722)
('ON', 55.259, 55.722)
('ON', 55.08, 55.678)
('ON', 54.958, 55.573)
('ON', 54.8, 55.192)
('ON', 54.916, 54.721)
('ON', 54.917, 54.474)
('ON', 54.801, 54.074)
('ON', 54.488, 53.419)
('ON', 54.39, 52.971)
('ON', 54.244, 52.918)
('ON', 53.658, 53.06)
('ON', 53.414, 52.994)
('ON', 53.182, 52.826)
('ON', 53.214, 52.724)
('ON', 53.537, 52.56)
('ON', 53.561, 52.434)
('ON', 53.183, 52.209)
('ON', 52.214, 51.499)
('ON', 51.473, 51.072)
('ON', 51.126, 50.972)
('ON', 50.566, 50.946)
('ON', 50.522, 50.853)
('ON', 50.61, 50.785)
('ON', 51.04, 50.763)
('ON', 51.741, 50.901)
('ON', 52.348, 51.157)
('ON', 53.464, 51.849)
('ON', 54.033, 51.998)
('ON', 54.544, 51.926)
('ON', 54.689, 51.854)
('ON', 55.08, 51.854)
('ON', 55.653, 51.83)
('ON', 56.258, 51.854)
('ON', 56.607, 51.972)
('ON', 57.124, 51.975)
('ON', 57.6, 51.779)
('ON', 58.626, 51.139)
('ON', 59.394, 50.853)
('ON', 59.903, 50.763)
('ON', 60.337, 50.786)
('ON', 60.422, 50.852)
('ON', 60.422, 50.944)
('ON', 59.847, 50.97)
('ON', 59.437, 51.092)
('ON', 59.046, 51.268)
('ON', 58.004, 52.07)
('ON', 57.389, 52.414)
('ON', 57.4, 52.555)
('ON', 57.497, 52.629)
('ON', 57.729, 52.701)
('ON', 57.778, 52.835)
('ON', 57.665, 52.948)
('ON', 57.197, 53.057)
('ON', 56.711, 52.918)
('OFF', 56.566, 52.954)
('OFF', 56.557, 53.003)
('OFF', 56.711, 52.838)
('ON', 56.504, 52.898)
('ON', 56.388, 53.427)
('ON', 55.995, 54.217)
('ON', 55.95, 54.632)
('ON', 56.064, 55.188)
('ON', 55.967, 55.458)
('ON', 55.875, 55.568)
('ON', 55.739, 55.642)
('ON', 55.271, 55.642)
('ON', 55.116, 55.602)
('ON', 55.026, 55.525)
('ON', 54.885, 55.18)
('ON', 54.999, 54.707)
('ON', 54.993, 54.445)
('ON', 54.874, 54.046)
('ON', 54.564, 53.391)
('ON', 54.449, 52.921)
('ON', 54.229, 52.838)
('ON', 53.657, 52.976)
('ON', 53.447, 52.917)
('ON', 53.284, 52.801)
('ON', 53.569, 52.633)
('ON', 53.642, 52.511)
('ON', 53.592, 52.352)
('ON', 53.223, 52.137)
('ON', 52.262, 51.431)
('ON', 51.584, 51.026)
('ON', 51.145, 50.91)
('ON', 50.622, 50.889)
('ON', 50.631, 50.838)
('ON', 51.026, 50.828)
('ON', 51.719, 50.983)
('ON', 52.3, 51.221)
('ON', 53.424, 51.917)
('ON', 54.03, 52.078)
('ON', 54.566, 52.002)
('ON', 54.708, 51.934)
('ON', 55.076, 51.934)
('ON', 55.653, 51.911)
('ON', 56.238, 51.934)
('ON', 56.599, 52.051)
('ON', 57.16, 52.051)
('ON', 57.647, 51.843)
('ON', 58.659, 51.213)
('ON', 59.412, 50.926)
('ON', 59.899, 50.829)
('ON', 60.314, 50.838)
('ON', 60.331, 50.89)
('ON', 59.83, 50.907)
('ON', 59.407, 51.021)
('ON', 59.0, 51.198)
('ON', 57.956, 52.002)
('ON', 57.321, 52.358)
('ON', 57.314, 52.542)
('ON', 57.438, 52.682)
('ON', 57.668, 52.764)
('ON', 57.683, 52.81)
('ON', 57.622, 52.874)
('ON', 57.202, 52.972)
('ON', 56.711, 52.838)
('OFF', 56.667, 52.613)
('OFF', 55.212, 55.388)
('OFF', 55.107, 55.458)
('ON', 55.234, 55.517)
('ON', 55.06, 55.342)
('ON', 54.998, 55.139)
('ON', 55.4, 55.542)
('ON', 55.542, 55.542)
('ON', 55.024, 55.024)
('ON', 55.051, 54.91)
('ON', 55.683, 55.542)
('ON', 55.772, 55.489)
('ON', 55.078, 54.795)
('ON', 55.098, 54.673)
('ON', 55.851, 55.427)
('ON', 55.905, 55.339)
('ON', 55.096, 54.53)
('ON', 55.069, 54.362)
('ON', 55.941, 55.234)
('ON', 55.943, 55.095)
('ON', 55.011, 54.162)
('ON', 54.938, 53.948)
('ON', 55.907, 54.917)
('ON', 55.87, 54.739)
('ON', 54.811, 53.68)
('ON', 54.684, 53.411)
('ON', 55.856, 54.584)
('ON', 55.869, 54.454)
('ON', 54.619, 53.205)
('ON', 54.57, 53.014)
('ON', 55.881, 54.326)
('ON', 55.898, 54.201)
('ON', 53.826, 52.129)
('ON', 54.02, 52.182)
('ON', 55.945, 54.106)
('ON', 55.992, 54.012)
('ON', 54.145, 52.165)
('ON', 54.269, 52.148)
('ON', 56.038, 53.916)
('ON', 56.084, 53.821)
('ON', 54.393, 52.131)
('ON', 54.517, 52.113)
('ON', 56.13, 53.726)
('ON', 56.177, 53.631)
('ON', 54.627, 52.081)
('ON', 54.724, 52.037)
('ON', 56.223, 53.536)
('ON', 56.269, 53.441)
('ON', 54.863, 52.035)
('ON', 55.004, 52.035)
('ON', 56.305, 53.336)
('ON', 56.331, 53.22)
('ON', 55.143, 52.032)
('ON', 55.279, 52.026)
('ON', 56.356, 53.104)
('ON', 56.382, 52.988)
('ON', 55.415, 52.021)
('ON', 55.551, 52.015)
('ON', 56.407, 52.872)
('ON', 56.417, 52.825)
('ON', 56.482, 52.805)
('ON', 55.69, 52.013)
('ON', 55.837, 52.019)
('ON', 56.59, 52.771)
('ON', 56.697, 52.737)
('ON', 55.984, 52.025)
('ON', 56.132, 52.03)
('ON', 56.887, 52.786)
('ON', 57.078, 52.836)
('ON', 56.304, 52.061)
('ON', 56.516, 52.132)
('ON', 57.242, 52.858)
('ON', 57.352, 52.827)
('ON', 57.367, 52.757)
('ON', 57.199, 52.509)
('ON', 57.216, 52.408)
('ON', 56.96, 52.152)
('ON', 57.103, 52.153)
('ON', 57.24, 52.29)
('ON', 57.33, 52.239)
('ON', 57.224, 52.133)
('ON', 57.323, 52.09)
('ON', 57.421, 52.188)
('ON', 57.511, 52.137)
('ON', 57.422, 52.048)
('ON', 57.522, 52.006)
('ON', 57.602, 52.086)
('ON', 57.692, 52.035)
('ON', 57.621, 51.964)
('ON', 57.715, 51.917)
('ON', 57.783, 51.984)
('ON', 57.873, 51.933)
('ON', 57.802, 51.863)
('ON', 57.89, 51.809)
('ON', 57.956, 51.875)
('ON', 58.036, 51.813)
('ON', 57.977, 51.755)
('ON', 58.064, 51.7)
('ON', 58.116, 51.752)
('ON', 58.196, 51.69)
('ON', 58.152, 51.646)
('ON', 58.239, 51.592)
('ON', 58.275, 51.629)
('ON', 58.355, 51.567)
('ON', 58.326, 51.537)
('ON', 58.413, 51.484)
('ON', 58.435, 51.505)
('ON', 58.678, 51.318)
('OFF', 57.247, 52.58)
('ON', 56.817, 52.15)
('ON', 56.674, 52.148)
('ON', 57.352, 52.827)
('OFF', 57.284, 52.791)
('OFF', 54.712, 52.985)
('OFF', 54.57, 53.014)
('ON', 54.526, 52.848)
('OFF', 54.677, 52.817)
('OFF', 54.331, 52.775)
('ON', 53.631, 52.075)
('ON', 53.435, 52.021)
('ON', 54.164, 52.75)
('ON', 54.05, 52.777)
('ON', 53.721, 52.448)
('ON', 53.748, 52.509)
('ON', 53.708, 52.577)
('ON', 53.936, 52.805)
('ON', 53.821, 52.831)
('ON', 53.657, 52.667)
('ON', 53.587, 52.739)
('ON', 53.708, 52.859)
('ON', 53.498, 52.791)
('OFF', 53.622, 52.795)
('OFF', 53.721, 52.448)
('ON', 53.631, 52.244)
('OFF', 53.69, 52.133)
('OFF', 53.382, 52.11)
('ON', 53.119, 51.846)
('ON', 52.749, 51.617)
('ON', 52.929, 51.798)
('ON', 52.378, 51.388)
('OFF', 52.378, 51.388)
('OFF', 52.853, 50.632)
('OFF', 59.863, 50.046)
('OFF', 61.136, 50.513)
('OFF', 58.056, 53.572)
('OFF', 56.711, 52.918)
